Sentence ID	Sentence	isValid
330	We tested this point by cotransfecting CHO cells with the genes encoding F beta alpha and the PROTEIN1 subunit or the PROTEIN2 and PROTEIN monomer	FALSE
331	We tested this point by cotransfecting CHO cells with the genes encoding F beta alpha and the PROTEIN subunit or the PROTEIN1 and PROTEIN2 monomer	FALSE
332	We tested this point by cotransfecting CHO cells with the genes encoding F beta alpha and the PROTEIN1 subunit or the PROTEIN and PROTEIN2 monomer	FALSE
333	The formation of a functional single chain/subunit complex was not restricted to the FSH single chain/ PROTEIN1 subunit since CG single chain interacts with the monomeric PROTEIN2 subunit and exhibits FSH activity	FALSE
334	This is relevant for the case of LH and FSH, because both are synthesized in the same cell (i.e., pituitary gonadotrophs) and several of the alpha subunit sequences required for association with either the PROTEIN1 or PROTEIN2 subunits are different	FALSE
335	Previously, we showed that the PROTEIN1 or PROTEIN2 subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, PROTEIN and F beta alpha, respectively	FALSE
336	Previously, we showed that the PROTEIN1 or PROTEIN subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, PROTEIN2 and F beta alpha, respectively	FALSE
337	Previously, we showed that the PROTEIN or PROTEIN1 subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, PROTEIN2 and F beta alpha, respectively	FALSE
338	In the present study, we observed evidence of cross-talk between the cannabinoid receptor PROTEIN1 and the PROTEIN2 ( PROTEIN using a heterologous system	TRUE
339	In the present study, we observed evidence of cross-talk between the cannabinoid receptor PROTEIN1 and the PROTEIN ( PROTEIN2 using a heterologous system	TRUE
340	In the present study, we observed evidence of cross-talk between the cannabinoid receptor PROTEIN and the PROTEIN1 ( PROTEIN2 using a heterologous system	FALSE
341	In contrast to PROTEIN1 the potency of direct activation of PROTEIN was not affected by co-expression with PROTEIN2	FALSE
342	In contrast to PROTEIN1 the potency of direct activation of PROTEIN2 was not affected by co-expression with PROTEIN	FALSE
343	In contrast to PROTEIN the potency of direct activation of PROTEIN1 was not affected by co-expression with PROTEIN2	FALSE
344	In addition, electron microscopy experiments revealed that PROTEIN1 and PROTEIN2 are closely apposed at the plasma membrane level; they are close enough to form hetero-oligomers	FALSE
345	PROTEIN a Rho family PROTEIN that interacts with signaling adapters PROTEIN1 and PROTEIN2	FALSE
346	PROTEIN1 a Rho family PROTEIN that interacts with signaling adapters PROTEIN and PROTEIN2	TRUE
347	PROTEIN a Rho family PROTEIN1 that interacts with signaling adapters PROTEIN and PROTEIN2	TRUE
348	PROTEIN1 a Rho family PROTEIN that interacts with signaling adapters PROTEIN2 and PROTEIN	TRUE
349	PROTEIN a Rho family PROTEIN1 that interacts with signaling adapters PROTEIN2 and PROTEIN	TRUE
350	PROTEIN1 a Rho family PROTEIN2 that interacts with signaling adapters PROTEIN and PROTEIN	FALSE
