Sentence ID	Sentence	isValid
207	Cloning and characterization of two evolutionarily conserved subunits ( PROTEIN1 and PROTEIN2 of human PROTEIN and their involvement in functional interactions with TFIIIB and RNA polymerase III	FALSE
208	Cloning and characterization of two evolutionarily conserved subunits ( PROTEIN and PROTEIN1 of human PROTEIN2 and their involvement in functional interactions with TFIIIB and RNA polymerase III	FALSE
209	Cloning and characterization of two evolutionarily conserved subunits ( PROTEIN1 and PROTEIN of human PROTEIN2 and their involvement in functional interactions with TFIIIB and RNA polymerase III	FALSE
210	PROTEIN1 and PROTEIN are PROTEIN2 cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress	TRUE
211	PROTEIN1 and PROTEIN2 are PROTEIN cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress	FALSE
212	PROTEIN and PROTEIN1 are PROTEIN2 cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress	TRUE
213	PROTEIN1 ( PROTEIN , PROTEIN ( PROTEIN , and PROTEIN ( PROTEIN2 constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis	FALSE
214	PROTEIN1 ( PROTEIN , PROTEIN2 ( PROTEIN , and PROTEIN ( PROTEIN constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis	FALSE
215	PROTEIN1 ( PROTEIN2 , PROTEIN ( PROTEIN , and PROTEIN ( PROTEIN constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis	FALSE
216	PROTEIN1 ( PROTEIN , PROTEIN ( PROTEIN2 , and PROTEIN ( PROTEIN constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis	FALSE
217	PROTEIN1 ( PROTEIN , PROTEIN ( PROTEIN , and PROTEIN2 ( PROTEIN constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis	FALSE
