Sentence ID	Sentence	isValid
47	PROTEIN1 binds to the C-terminal SH2 domain of PROTEIN2 and inhibits its enzymatic activity	TRUE
48	In this report, we demonstrate the stable association of PROTEIN1 with PROTEIN in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PROTEIN2 but also inhibits its enzymatic activity in a dose-dependent manner	FALSE
49	In this report, we demonstrate the stable association of PROTEIN1 with PROTEIN2 in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PROTEIN but also inhibits its enzymatic activity in a dose-dependent manner	TRUE
50	In this report, we demonstrate the stable association of PROTEIN with PROTEIN1 in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PROTEIN2 but also inhibits its enzymatic activity in a dose-dependent manner	TRUE
51	The protein PROTEIN1 functions in a multi-subunit E3 ubiquitin ligase that targets the hypoxia-inducible transcription factor PROTEIN2 for proteasomal degradation during normoxia	TRUE
52	We establish that PROTEIN1 binds to PROTEIN ( PROTEIN2 , a component of the 19S regulatory complex of the proteasome	TRUE
53	We establish that PROTEIN binds to PROTEIN1 ( PROTEIN2 , a component of the 19S regulatory complex of the proteasome	FALSE
54	We establish that PROTEIN1 binds to PROTEIN2 ( PROTEIN , a component of the 19S regulatory complex of the proteasome	TRUE
55	PROTEIN1 associates with the beta-domain of PROTEIN2 and complexes with PROTEIN and PROTEIN in vivo	TRUE
56	PROTEIN1 associates with the beta-domain of PROTEIN and complexes with PROTEIN2 and PROTEIN in vivo	TRUE
57	PROTEIN1 associates with the beta-domain of PROTEIN and complexes with PROTEIN and PROTEIN2 in vivo	TRUE
58	PROTEIN associates with the beta-domain of PROTEIN1 and complexes with PROTEIN2 and PROTEIN in vivo	FALSE
59	PROTEIN associates with the beta-domain of PROTEIN1 and complexes with PROTEIN and PROTEIN2 in vivo	FALSE
60	PROTEIN associates with the beta-domain of PROTEIN and complexes with PROTEIN1 and PROTEIN2 in vivo	FALSE
61	Overexpression of PROTEIN1 promotes degradation of PROTEIN2 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN	TRUE
62	Overexpression of PROTEIN promotes degradation of PROTEIN1 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2	TRUE
63	Overexpression of PROTEIN1 promotes degradation of PROTEIN in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2	FALSE
