Sentence ID	Sentence
78	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.
79	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN2 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.
80	The PROTEIN1 regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.
81	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN1 , non-haem bromoperoxidase ( PROTEIN2 , epoxide hydrolase ( PROTEIN and three small peptides with structural similarities to bacteriocin precursor polypeptides.
82	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN , non-haem bromoperoxidase ( PROTEIN1 , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.
83	The PROTEIN regulon includes a penicillin binding protein ( PROTEIN and a co-transcribed amino acid racemase ( PROTEIN , homologues of signal peptide peptidase ( PROTEIN , flotillin ( PROTEIN , ABC transporters ( PROTEIN1 , non-haem bromoperoxidase ( PROTEIN , epoxide hydrolase ( PROTEIN2 and three small peptides with structural similarities to bacteriocin precursor polypeptides.
84	Primer extension experiments and Northern blot analysis show that an active PROTEIN1 dependent promoter precedes PROTEIN2 and transcription is terminated at the putative p-independent terminator downstream of kdgT.
85	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN2 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
86	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN2 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
87	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
88	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 
89	The PROTEIN and PROTEIN1 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN2 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
90	The PROTEIN and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN1 the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 
91	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN2 PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
92	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN2 operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
93	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN2 and the other forespore-specific sigma factor, PROTEIN 
94	The PROTEIN1 and PROTEIN2 genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN 
95	The PROTEIN1 and PROTEIN genes are recognized primarily by the forespore-specific sigma factor for RNA polymerase, PROTEIN the PROTEIN PROTEIN operon is recognized equally well by PROTEIN and the other forespore-specific sigma factor, PROTEIN2 
