Sentence ID	Sentence
663	Granulosa cells were isolated from bovine preovulatory follicles and cultured for 3 days with or without PROTEIN1 in medium supplemented with either PROTEIN2 (1 microgram/ml) + 1% fetal calf serum (FCS), which maintains basal estradiol secretion, or low doses of FSH (1 and 2 ng/ml) + 1% FCS, a culture condition that maximizes effects of FSH on estradiol secretion
664	Wortmannin converts PROTEIN1 but not PROTEIN2 from an antilipolytic to a lipolytic agent in the presence of forskolin
665	The present studies compared the effects of PROTEIN1 in rat adipocytes with the effects of PROTEIN and peroxovanadate, which mimic some effects of PROTEIN2 
666	The present studies compared the effects of PROTEIN1 in rat adipocytes with the effects of PROTEIN2 and peroxovanadate, which mimic some effects of PROTEIN 
667	The present studies compared the effects of PROTEIN in rat adipocytes with the effects of PROTEIN1 and peroxovanadate, which mimic some effects of PROTEIN2 
668	The antilipolytic effects of peroxovanadate and PROTEIN1 were unaffected by 500 nmol/L wortmannin, which blocked the antilipolytic action of PROTEIN2 
669	The data provide additional support for the hypothesis that PROTEIN1 and peroxovanadate affect adipose tissue metabolism by mechanisms distinctly different from those involved in PROTEIN2 action
670	This effect is maximal at 10(-8) M PROTEIN (a concentration clearly above the normal physiological range of PROTEIN1 concentrations) and involves the V2 receptor pathway, while activation of PROTEIN2 or changes in intracellular calcium are ineffective
671	This effect is maximal at 10(-8) M PROTEIN1 (a concentration clearly above the normal physiological range of PROTEIN2 concentrations) and involves the V2 receptor pathway, while activation of PROTEIN or changes in intracellular calcium are ineffective
672	This effect is maximal at 10(-8) M PROTEIN1 (a concentration clearly above the normal physiological range of PROTEIN concentrations) and involves the V2 receptor pathway, while activation of PROTEIN2 or changes in intracellular calcium are ineffective
673	Activation of EGFR overexpressing 3T3-L1 adipocytes leads to a 3.4 +/- 1.2-fold stimulation of PROTEIN1 activity over basal levels vs. only 1.06 +/- 0.01-fold stimulation by PROTEIN2 
674	Despite the low levels of PROTEIN1 induced PROTEIN2 activity, PROTEIN stimulated glucose transport activity was similarly inhibited by U73122 (55.9 +/- 13.1% inhibition)
675	Despite the low levels of PROTEIN1 induced PROTEIN activity, PROTEIN2 stimulated glucose transport activity was similarly inhibited by U73122 (55.9 +/- 13.1% inhibition)
