Sentence ID	Sentence
543	These results clearly demonstrate that PROTEIN1 gene expression is upregulated by TZDs in the WAT and BAT in Wistar fatty rats, an obese model with PROTEIN receptor defect, and that adipose PROTEIN2 gene expression is increased in response to TZDs in vitro
544	Enhanced phosphoinositide hydrolysis via overexpression of PROTEIN1 beta1 or delta1 inhibits stimulus-induced PROTEIN2 release in insulinoma MIN6 cells.
545	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN1 secretion, phosphoinositide-specific PROTEIN (PLCbeta1) or PROTEIN2 was overexpressed in insulinoma MIN6 cells via adenoviral vectors.
546	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN secretion, phosphoinositide-specific PROTEIN1 (PLCbeta1) or PROTEIN2 was overexpressed in insulinoma MIN6 cells via adenoviral vectors.
547	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN1 secretion, phosphoinositide-specific PROTEIN2 (PLCbeta1) or PROTEIN was overexpressed in insulinoma MIN6 cells via adenoviral vectors.
548	Plasma PROTEIN1 and some functionally related peptides (CCK, gastrin, somatostatin and PROTEIN2 , were measured by standard radioimmunoassay techniques
549	The PROTEIN1 responsive elements conserved in cereal PROTEIN2 genes are not included in the 5'-upstream region of Rep1 or RepA
550	Tolbutamide and diazoxide modulate PROTEIN1 linked Ca(2+) signaling and PROTEIN2 secretion in beta-cells
551	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN1 linked PROTEIN2 secretion from HIT-T15 cells
552	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN linked PROTEIN2 secretion from HIT-T15 cells
553	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN2 linked PROTEIN secretion from HIT-T15 cells
554	Thus tolbutamide and diazoxide regulate both PROTEIN1 linked Ca(2+) signaling and PROTEIN2 secretion from pancreatic beta-cells by modulating K(ATP) channels, thereby determining voltage-sensitive Ca(2+) influx
555	We examined for the first time in young men effects of intravenous injections of PROTEIN1 (4x50 or 100 microg, n = 9 and 11, respectively, at 22.00, 23.00, 24.00 and 01.00 compared to saline) on the sleep electroencephalogram (EEG; recorded from 23.00 to 07.00) and nocturnal secretion of adrenocorticotrophic hormone (ACTH), cortisol, growth hormone (GH), prolactin and PROTEIN2 
556	These results suggest that T3 may increase PROTEIN1 family expression independent of PROTEIN2 action
557	 PROTEIN1 effects on pulsatile gonadotropin releasing hormone secretion from the adult rat hypothalamus and interaction with cocaine and amphetamine regulated transcript peptide and PROTEIN2 [In Process Citation]
558	 PROTEIN1 may act as a negative feedback signal to the hypothalamic control of appetite through suppression of PROTEIN2 (NPY) secretion and stimulation of cocaine and amphetamine regulated transcript (CART).
559	We aimed at studying the effects of PROTEIN1 CART and PROTEIN2 on the hypothalamic control of the pituitary-gonadal system.
560	The increase in GnRH pulse amplitude caused by PROTEIN1 was totally prevented by coincubation with an anti-CART antiserum whereas it was not affected by coincubation with the PROTEIN2 Y5-receptor antagonist (10(-7) M).
561	In conclusion, PROTEIN1 and PROTEIN2 show separate permissive effects on GnRH secretion in the adult rat hypothalamus.
562	The induction of PROTEIN1 triggered by PROTEIN2 in barley embryos is repressed by sugars
563	Our results indicate that glucose represses PROTEIN1 signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN modulated transcriptional activator (GAMYB) needed for PROTEIN2 induction
564	Our results indicate that glucose represses PROTEIN signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN1 modulated transcriptional activator (GAMYB) needed for PROTEIN2 induction
565	Our results indicate that glucose represses PROTEIN1 signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN2 modulated transcriptional activator (GAMYB) needed for PROTEIN induction
566	The results demonstrate that potent antioxidants, such as PROTEIN1 protect MM-LDL from lipoperoxidation and preserve their ability to efficiently deliver PROTEIN2 to cells
567	Constitutive expression of PKABA1 drastically suppressed expression of low- and high-pI PROTEIN1 and protease genes induced by PROTEIN2 
568	Long-term changes in gastrin, cholecystokinin and PROTEIN1 in response to PROTEIN2 treatment
569	The present study was designed to investigate how repeated injections of PROTEIN1 influence plasma levels of vagally controlled hormones such as gastrin, cholecystokinin (CCK), PROTEIN and somatostatin, as well as of endogenous PROTEIN2 and glucose
570	The present study was designed to investigate how repeated injections of PROTEIN influence plasma levels of vagally controlled hormones such as gastrin, cholecystokinin (CCK), PROTEIN1 and somatostatin, as well as of endogenous PROTEIN2 and glucose
571	The present study was designed to investigate how repeated injections of PROTEIN1 influence plasma levels of vagally controlled hormones such as gastrin, cholecystokinin (CCK), PROTEIN2 and somatostatin, as well as of endogenous PROTEIN and glucose
572	In addition, both PROTEIN1 and CCK levels were decreased in response to the PROTEIN2 treatment when measured 3 and 10 days after the last injection (ANOVA; PROTEIN p < 0.01, CCK p < 0.05)
573	In addition, both PROTEIN1 and CCK levels were decreased in response to the PROTEIN treatment when measured 3 and 10 days after the last injection (ANOVA; PROTEIN2 p < 0.01, CCK p < 0.05)
574	In addition, both PROTEIN and CCK levels were decreased in response to the PROTEIN1 treatment when measured 3 and 10 days after the last injection (ANOVA; PROTEIN2 p < 0.01, CCK p < 0.05)
575	When the alpha2-adrenoreceptor agonist clonidine (2.5 microgram/kg intracerebroventricularly) was administered 3 days after the 5-day treatment period with PROTEIN1 or saline, plasma levels of PROTEIN and CCK increased significantly (p < 0.05) in the PROTEIN2 treated rats, when compared to saline-treated controls receiving clonidine only
576	When the alpha2-adrenoreceptor agonist clonidine (2.5 microgram/kg intracerebroventricularly) was administered 3 days after the 5-day treatment period with PROTEIN or saline, plasma levels of PROTEIN1 and CCK increased significantly (p < 0.05) in the PROTEIN2 treated rats, when compared to saline-treated controls receiving clonidine only
577	When the alpha2-adrenoreceptor agonist clonidine (2.5 microgram/kg intracerebroventricularly) was administered 3 days after the 5-day treatment period with PROTEIN1 or saline, plasma levels of PROTEIN2 and CCK increased significantly (p < 0.05) in the PROTEIN treated rats, when compared to saline-treated controls receiving clonidine only
578	In conclusion, these results show that PROTEIN1 induces long-lasting changes in plasma levels of gastrin, CCK and PROTEIN2 without affecting somatostatin or glucose levels
579	Our data demonstrate, that activation of mitogen activated protein (MAP) kinase alone is sufficient to promote PROTEIN1 secretion, whereas inhibition of MAP kinase will reduce PROTEIN secretion only when PROTEIN2 or phosphatidylinositol 3-kinase are additionally inhibited
580	Our data demonstrate, that activation of mitogen activated protein (MAP) kinase alone is sufficient to promote PROTEIN secretion, whereas inhibition of MAP kinase will reduce PROTEIN1 secretion only when PROTEIN2 or phosphatidylinositol 3-kinase are additionally inhibited
581	Our data demonstrate, that activation of mitogen activated protein (MAP) kinase alone is sufficient to promote PROTEIN1 secretion, whereas inhibition of MAP kinase will reduce PROTEIN2 secretion only when PROTEIN or phosphatidylinositol 3-kinase are additionally inhibited
