Sentence ID	Sentence	isValid
174	The objectives of this study were to evaluate and compare the actions of endothelin-1 (ET-1), PROTEIN1 prostaglandin F2 alpha (PGF2 alpha) and PROTEIN2 (IP3) on 45Ca2+ mobilization in permeabilized rat myometrial cells and to examine the activation of the inositol lipid cycle in intact myocytes	FALSE
175	All four agonists caused a biphasic release of 45Ca2+ from non-mitochondrial pool(s), with the rank order of potency: PROTEIN1 > PGF2 alpha > ET-1 > PROTEIN2 	FALSE
176	Endothelin-1 and PROTEIN1 stimulated PROTEIN2 accumulation at concentrations similar to those that promoted 45Ca2+ efflux, whereas about 100 times higher concentrations of PGF2 alpha were needed to activate this signaling pathway in intact cells	TRUE
177	It is concluded that the primary action of PGF2 alpha in myometrial cells is to enhance Ca2+ influx, whereas PROTEIN1 and ET-1 receptors are coupled to phospholipase C, generating PROTEIN2 and raising the intracellular concentration of free Ca2+ from intracellular as well as extracellular sources	TRUE
178	 PROTEIN1 induced a biphasic increase in the intracellular Ca2+ concentration of porcine myometrial cells: participation of a pertussis toxin-insensitive G-protein, PROTEIN2 sensitive Ca2+ pool, and Ca2+ channels	FALSE
179	Administration of PROTEIN1 (1 microM) for 15 sec increased PROTEIN2 (IP3) formation by 61%	TRUE
180	Pretreatment with pertussis toxin (PTX, 1 microgram/ml) for 2 hr failed to alter the PROTEIN1 induced increase in [Ca2+]i and PROTEIN2 formation	TRUE
181	U-73122 (3 microM) also abolished the PROTEIN1 induced PROTEIN2 formation	TRUE
182	The aim of the present study was to investigate how PROTEIN1 given subcutaneously (SC) and intracerebroventricularly (ICV) influences the secretion of PROTEIN2 glucagon and glucose and to investigate whether the effect on these variables of suckling in lactating rats is mediated by oxytocinergic mechanisms	TRUE
183	Subcutaneous injections of PROTEIN1 increased PROTEIN2 glucagon and glucose levels significantly	TRUE
184	Two nanograms PROTEIN1 given ICV had no effect on glucagon and glucose levels but caused a significant rise in PROTEIN2 levels at this time point	TRUE
185	The PROTEIN1 antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN2 levels itself and therefore the effect on PROTEIN induced PROTEIN secretion was difficult to evaluate	FALSE
186	The PROTEIN1 antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN levels itself and therefore the effect on PROTEIN induced PROTEIN2 secretion was difficult to evaluate	FALSE
187	The PROTEIN1 antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN levels itself and therefore the effect on PROTEIN2 induced PROTEIN secretion was difficult to evaluate	FALSE
188	The PROTEIN antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN1 levels itself and therefore the effect on PROTEIN induced PROTEIN2 secretion was difficult to evaluate	FALSE
189	The PROTEIN antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN1 levels itself and therefore the effect on PROTEIN2 induced PROTEIN secretion was difficult to evaluate	FALSE
190	The PROTEIN antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased PROTEIN levels itself and therefore the effect on PROTEIN1 induced PROTEIN2 secretion was difficult to evaluate	TRUE
