Sentence ID	Sentence
256	Identification of residues in the PROTEIN1 that contact the MCP-1 receptor, PROTEIN2 
257	The receptor binding site of PROTEIN1 also is significantly different from the binding sites of PROTEIN and PROTEIN2 providing insight into the issue of receptor specificity
258	The receptor binding site of PROTEIN1 also is significantly different from the binding sites of PROTEIN2 and PROTEIN providing insight into the issue of receptor specificity
259	The receptor binding site of PROTEIN also is significantly different from the binding sites of PROTEIN1 and PROTEIN2 providing insight into the issue of receptor specificity
260	It was previously shown that the N-terminus of PROTEIN1 is critical for binding PROTEIN2 
261	To identify the regions of PROTEIN1 that contact its receptor, PROTEIN2 we substituted all surface-exposed residues with alanine
262	 PROTEIN1 activates PROTEIN2 which inhibits apoptosis in human prostate cancer cell lines
263	RESULTS: Tyrosine phosphorylation of p85 is upregulated by PROTEIN1 in both LNCaP and PROTEIN2 
264	 PROTEIN1 promotes coprecipitation of p85 with PROTEIN2 the signal-transducing component of the PROTEIN 
265	 PROTEIN1 promotes coprecipitation of p85 with PROTEIN the signal-transducing component of the PROTEIN2 
266	 PROTEIN promotes coprecipitation of p85 with PROTEIN1 the signal-transducing component of the PROTEIN2 
267	 PROTEIN1 PROTEIN memA interacts with PROTEIN2 PROTEIN and SRrp130 in corneal epithelial cells
268	 PROTEIN1 PROTEIN memA interacts with PROTEIN PROTEIN2 and SRrp130 in corneal epithelial cells
269	 PROTEIN1 PROTEIN2 memA interacts with PROTEIN PROTEIN and SRrp130 in corneal epithelial cells
270	 PROTEIN PROTEIN memA interacts with PROTEIN1 PROTEIN2 and SRrp130 in corneal epithelial cells
271	 PROTEIN PROTEIN1 memA interacts with PROTEIN2 PROTEIN and SRrp130 in corneal epithelial cells
272	 PROTEIN PROTEIN1 memA interacts with PROTEIN PROTEIN2 and SRrp130 in corneal epithelial cells
273	Three SR-rich proteins were identified that interact with the C-terminus of Pnn: PROTEIN1 and PROTEIN2 known components of spliceosome machinery, and a novel 130-kDa nuclear protein, SRrp130
274	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN1 keratins, members of the small proline-rich superfamily, PROTEIN2 and unknown proteins related to the PROTEIN family
275	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN1 and unknown proteins related to the PROTEIN2 family
276	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN1 PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN2 and unknown proteins related to the PROTEIN family
277	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN1 PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN2 and unknown proteins related to the PROTEIN family
278	Subsequent amino acid sequencing revealed many peptides involving PROTEIN1 cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN2 and unknown proteins related to the PROTEIN family
279	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN1 keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN2 family
280	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN1 PROTEIN2 keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
281	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN1 PROTEIN PROTEIN2 keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
282	Subsequent amino acid sequencing revealed many peptides involving PROTEIN1 cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN2 keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
283	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN1 PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN2 family
284	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN1 PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN2 family
285	Subsequent amino acid sequencing revealed many peptides involving PROTEIN1 cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN2 family
286	Subsequent amino acid sequencing revealed many peptides involving PROTEIN cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN1 PROTEIN2 PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
287	Subsequent amino acid sequencing revealed many peptides involving PROTEIN1 cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN PROTEIN2 PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
288	Subsequent amino acid sequencing revealed many peptides involving PROTEIN1 cross-linked either to itself or to a variety of other known CE protein components, including PROTEIN2 PROTEIN PROTEIN keratins, members of the small proline-rich superfamily, PROTEIN and unknown proteins related to the PROTEIN family
289	Specific glutamines or lysines of PROTEIN were used to cross-link the different proteins, such as glutamines 495 and 496 to PROTEIN1 glutamine 288 to keratins, and lysines 468, 485, and 508 and glutamines 465 and 489 for interchain PROTEIN2 cross-links
290	Specific glutamines or lysines of PROTEIN1 were used to cross-link the different proteins, such as glutamines 495 and 496 to PROTEIN2 glutamine 288 to keratins, and lysines 468, 485, and 508 and glutamines 465 and 489 for interchain PROTEIN cross-links
