Sentence ID	Sentence	isValid
771	In normal pancreatic islets, PROTEIN is upregulated by PROTEIN1 and is low in PROTEIN2 resistant islets of ZDF rats	False
772	To determine whether PROTEIN does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN unresponsive PROTEIN1 underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN2 gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
773	To determine whether PROTEIN does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN1 unresponsive PROTEIN2 underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
774	To determine whether PROTEIN1 does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN unresponsive PROTEIN2 underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
775	To determine whether PROTEIN does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN1 unresponsive PROTEIN underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN2 gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
776	To determine whether PROTEIN1 does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN unresponsive PROTEIN underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN2 gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
777	To determine whether PROTEIN1 does, in fact, have uncoupling activity and, if so, whether such activity would favorably influence the abnormalities in PROTEIN2 unresponsive PROTEIN underexpressing islets of diabetic ZDF rats, we transferred the PROTEIN gene to the islets of diabetic ZDF rats and lean (+/+) ZDF control rats	False
778	We conclude that PROTEIN1 has uncoupling function when overexpressed in PROTEIN2 insensitive islets and that its overexpression corrects the underexpression of the insulin gene and ameliorates glucose-stimulated insulin secretion, possibly by increasing the ATP:ADP ratio	False
779	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN1 sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN2 production by aleurone	False
780	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN sensitivity, requiring approximately 100-fold higher [ PROTEIN1 for both leaf elongation and PROTEIN2 production by aleurone	True
781	The second class of mutant, gse ( PROTEIN1 sensitivity), differed principally in PROTEIN sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN2 production by aleurone	False
782	The second class of mutant, gse ( PROTEIN sensitivity), differed principally in PROTEIN1 sensitivity, requiring approximately 100-fold higher [ PROTEIN2 for both leaf elongation and PROTEIN production by aleurone	False
783	The second class of mutant, gse ( PROTEIN1 sensitivity), differed principally in PROTEIN2 sensitivity, requiring approximately 100-fold higher [ PROTEIN for both leaf elongation and PROTEIN production by aleurone	False
784	The second class of mutant, gse ( PROTEIN1 sensitivity), differed principally in PROTEIN sensitivity, requiring approximately 100-fold higher [ PROTEIN2 for both leaf elongation and PROTEIN production by aleurone	False
785	Neurotransmitters and hormones, such as arginine vasopressin (AVP) and bombesin, evoke frequency-modulated repetitive Ca2+ transients in PROTEIN1 secreting HIT-T15 cells by binding to receptors linked to PROTEIN2 (PLC)	False
786	 PROTEIN1 like signaling in yeast: modulation of protein phosphatase 2A, protein kinase A, cAMP-specific phosphodiesterase, and glycosyl-phosphatidylinositol-specific PROTEIN2 activities	False
787	In addition, PROTEIN1 (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN2 	False
788	In addition, PROTEIN (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN1 in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN2 	False
789	In addition, PROTEIN (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN1 was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN2 	False
790	In addition, PROTEIN1 (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN2 in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN 	True
791	In addition, PROTEIN1 (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN2 was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN 	True
792	In addition, PROTEIN (GPI-PLC), which in isolated rat adipocytes is activated by PROTEIN1 was stimulated to up to 5-fold by glucose and 10-fold by glucose plus PROTEIN2 in both yeast spheroplasts and intact cells leading to a concentration-dependent leftward shift of the glucose-response curve for activation of the PROTEIN 	False
793	 PROTEIN1 was most pronouncedly stimulated by authentic human PROTEIN2 compared to various insulin analogues and insulin-like growth factor I	True
794	As the PROTEIN1 reaction is rate limiting, the efficiency of the two-step anchor cleavage was significantly increased when PROTEIN2 was present together with glucose as compared to glucose alone	False
795	The PROTEIN1 concentrations effective in modulating PP2A, PKA, cAMP-PDE, and PROTEIN2 activities correlate well with those required for half-saturation of the specific binding sites as well as for stimulation of protein phosphorylation and glycogen accumulation	True
796	The data suggest that mammalian PROTEIN1 sensitive cells and yeast share (part of) the key regulatory mechanism (consisting of PP2A, PKA, cAMP-PDE, and PROTEIN2 involved in the transduction of the PROTEIN signal from the respective receptor systems to glycogen synthase and phosphorylase	False
797	The data suggest that mammalian PROTEIN1 sensitive cells and yeast share (part of) the key regulatory mechanism (consisting of PP2A, PKA, cAMP-PDE, and PROTEIN involved in the transduction of the PROTEIN2 signal from the respective receptor systems to glycogen synthase and phosphorylase	False
798	The data suggest that mammalian PROTEIN sensitive cells and yeast share (part of) the key regulatory mechanism (consisting of PP2A, PKA, cAMP-PDE, and PROTEIN1 involved in the transduction of the PROTEIN2 signal from the respective receptor systems to glycogen synthase and phosphorylase	True
799	The glycosyl-phosphatidylinositol anchored protein, membrane dipeptidase (EC 3.4.13.19) is released from the surface of 3T3-L1 adipocytes in response to PROTEIN1 treatment through the action of a PROTEIN2 	True
800	Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN1 it was not released upon PROTEIN2 treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN stimulated release	False
801	Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN it was not released upon PROTEIN1 treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN2 stimulated release	False
802	Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN1 it was not released upon PROTEIN treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN2 stimulated release	False
803	We have established that the recovery of secreted PROTEIN1 is increased by the PROTEIN2 agonists PDBu and PMA in a time- and dose-dependent manner in both cell lines	False
804	In contrast, secretion of PROTEIN1 remains unaffected by the inactive PDBu analog alphaPDD and by the PROTEIN2 effectors dibutyryl cAMP and forskolin	False
805	Overall, our data indicate that the normal processing of PROTEIN is up-regulated by PROTEIN1 but not PROTEIN2 in human cells and murine neurons	False
806	Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN but not PROTEIN2 in human cells and murine neurons	False
807	Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN2 but not PROTEIN in human cells and murine neurons	True
808	A caveolin-1-dependent coupling of PROTEIN1 to the PROTEIN2 was observed	True
