Sentence ID	Sentence	isValid
97	 PROTEIN1 beta protein disruption of cholinergic and growth factor PROTEIN2 signals could underlie cognitive and neurodegerative aspects of Alzheimer's disease	True
98	The beta PROTEIN1 protein fragments had diverse effects on phosphoinositide-specific PROTEIN2 (PI-PLC) as assayed in rat cortical membranes	True
99	Once the abnormally phosphorylated abnormal PROTEIN1 isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN2 specific PROTEIN 	False
100	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN1 isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN2 specific PROTEIN 	False
101	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN1 isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN2 specific PROTEIN 	False
102	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN1 specific PROTEIN2 	True
103	Once the abnormally phosphorylated abnormal PROTEIN1 isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN2 isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN 	False
104	Once the abnormally phosphorylated abnormal PROTEIN1 isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN2 isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN 	False
105	Once the abnormally phosphorylated abnormal PROTEIN1 isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN2 	False
106	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN1 isoform that aggregates to abnormally phosphorylated abnormal PROTEIN2 isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN 	False
107	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN1 isoform that aggregates to abnormally phosphorylated abnormal PROTEIN isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN2 	False
108	Once the abnormally phosphorylated abnormal PROTEIN isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular PROTEIN isoform that aggregates to abnormally phosphorylated abnormal PROTEIN1 isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a PROTEIN specific PROTEIN2 	False
109	The responses of serum PROTEIN1 (OT) and vasopressin (AVP) to the serotonergic HT1A agonist buspirone (15 mg p.o.) or the HTD1 agonist sumatriptan (6 mg injected subcutaneously) were evaluated in 7 normal men either in basal conditions or during an PROTEIN2 (0.15 iu/kg as an i.v. bolus) tolerance test (ITT)	False
110	Stimulation of 5HT-1D receptors with sumatriptan was unable to change neither AVP nor PROTEIN1 response to PROTEIN2 induced hypoglycemia	True
111	Induction by PROTEIN1 of PROTEIN2 and enzymes of fatty acid oxidation	True
112	Here we show that PROTEIN1 alters in pancreatic islets the mRNA of the genes encoding enzymes of free fatty acid metabolism and PROTEIN2 (UCP-2)	True
113	 PROTEIN1 overexpression increased PROTEIN2 mRNA by more than 10-fold in epididymal, retroperitoneal, and subcutaneous fat tissue of normal, but not of leptin-receptor-defective obese rats	True
114	By directly regulating the expression of enzymes of free fatty acid metabolism and of PROTEIN1 PROTEIN2 controls intracellular triglyceride content of certain nonadipocytes, as well as adipocytes	True
115	The activity of the MAPKs, induced by PROTEIN1 or PMA was inhibited by downregulation of PROTEIN2 (PKC), by the tyrosine kinase inhibitor genistein and by MAPK kinase (MEK) inhibitor, PD98059	True
116	We suggest that PROTEIN1 activates the 42/44kDa MAPKs through a signal transduction pathway that involves stimulation of AVP-V1 receptor, tyrosine kinase, PROTEIN2 and MEK	True
117	Treatment with (+)-trifluoro-ABA strongly inhibited the PROTEIN1 inducible expression of PROTEIN2 I-1 encoded by RAmy1A in the aleurone layers of embryoless half-seeds at the levels of transcription, protein synthesis, and enzyme activity	True
118	Chronic central PROTEIN1 infusion enhances insulin-stimulated glucose metabolism and favors the expression of PROTEIN2 	True
119	In marked contrast, intracerebroventricular PROTEIN1 administration was accompanied by the maintenance of high PROTEIN PROTEIN2 and PROTEIN expression in all these tissues	True
120	In marked contrast, intracerebroventricular PROTEIN administration was accompanied by the maintenance of high PROTEIN PROTEIN1 and PROTEIN2 expression in all these tissues	False
121	In marked contrast, intracerebroventricular PROTEIN administration was accompanied by the maintenance of high PROTEIN1 PROTEIN2 and PROTEIN expression in all these tissues	False
122	In marked contrast, intracerebroventricular PROTEIN1 administration was accompanied by the maintenance of high PROTEIN PROTEIN and PROTEIN2 expression in all these tissues	True
123	In marked contrast, intracerebroventricular PROTEIN1 administration was accompanied by the maintenance of high PROTEIN2 PROTEIN and PROTEIN expression in all these tissues	True
124	In marked contrast, intracerebroventricular PROTEIN administration was accompanied by the maintenance of high PROTEIN1 PROTEIN and PROTEIN2 expression in all these tissues	False
125	While PROTEIN1 maintains or favors energy-dissipating mechanisms ( PROTEIN2 PROTEIN and PROTEIN , the latter are markedly depressed in pair-fed rats	True
126	While PROTEIN maintains or favors energy-dissipating mechanisms ( PROTEIN1 PROTEIN and PROTEIN2 , the latter are markedly depressed in pair-fed rats	False
127	While PROTEIN maintains or favors energy-dissipating mechanisms ( PROTEIN1 PROTEIN2 and PROTEIN , the latter are markedly depressed in pair-fed rats	False
128	While PROTEIN1 maintains or favors energy-dissipating mechanisms ( PROTEIN PROTEIN and PROTEIN2 , the latter are markedly depressed in pair-fed rats	True
129	While PROTEIN1 maintains or favors energy-dissipating mechanisms ( PROTEIN PROTEIN2 and PROTEIN , the latter are markedly depressed in pair-fed rats	True
130	While PROTEIN maintains or favors energy-dissipating mechanisms ( PROTEIN PROTEIN1 and PROTEIN2 , the latter are markedly depressed in pair-fed rats	False
131	Melatonin inhibits PROTEIN1 response to PROTEIN2 induced hypoglycemia, but not to angiotensin II in normal men	True
132	In order to establish whether melatonin alters basal and/or stimulated PROTEIN1 secretion, 18 normal men were treated (p.o.) with 6 or 12 mg melatonin or placebo in basal conditions (N-6 subjects) or concomitantly to the administration of PROTEIN2 (O.15 IU/kg body weight in an i.v. bolus) (N-6 subjects) or angiotensin II (increasing doses of 4, 8 and 16 ng/kg/min, at intervals of 20 min)	False
133	In contrast, the PROTEIN1 response to PROTEIN2 induced hypoglycemia was significantly reduced by melatonin treatment	True
134	Effect of residual endogenous PROTEIN1 secretion on the abnormal PROTEIN response to hypoglycaemia in PROTEIN2 dependent diabetics	False
