Sentence ID	Sentence	isValid
543	These results clearly demonstrate that PROTEIN1 gene expression is upregulated by TZDs in the WAT and BAT in Wistar fatty rats, an obese model with PROTEIN receptor defect, and that adipose PROTEIN2 gene expression is increased in response to TZDs in vitro	False
544	Enhanced phosphoinositide hydrolysis via overexpression of PROTEIN1 beta1 or delta1 inhibits stimulus-induced PROTEIN2 release in insulinoma MIN6 cells.	True
545	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN1 secretion, phosphoinositide-specific PROTEIN (PLCbeta1) or PROTEIN2 was overexpressed in insulinoma MIN6 cells via adenoviral vectors.	False
546	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN secretion, phosphoinositide-specific PROTEIN1 (PLCbeta1) or PROTEIN2 was overexpressed in insulinoma MIN6 cells via adenoviral vectors.	False
547	To study the effects of enhanced phosphoinositide hydrolysis on PROTEIN1 secretion, phosphoinositide-specific PROTEIN2 (PLCbeta1) or PROTEIN was overexpressed in insulinoma MIN6 cells via adenoviral vectors.	False
548	Plasma PROTEIN1 and some functionally related peptides (CCK, gastrin, somatostatin and PROTEIN2 , were measured by standard radioimmunoassay techniques	False
549	The PROTEIN1 responsive elements conserved in cereal PROTEIN2 genes are not included in the 5'-upstream region of Rep1 or RepA	True
550	Tolbutamide and diazoxide modulate PROTEIN1 linked Ca(2+) signaling and PROTEIN2 secretion in beta-cells	True
551	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN1 linked PROTEIN2 secretion from HIT-T15 cells	True
552	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN linked PROTEIN2 secretion from HIT-T15 cells	False
553	We examined whether tolbutamide and diazoxide, which close or open ATP-sensitive K(+) channels (K(ATP) channels), respectively, interact with PROTEIN1 linked Ca(2+) signals in HIT-T15 and mouse beta-cells and with PROTEIN2 linked PROTEIN secretion from HIT-T15 cells	False
554	Thus tolbutamide and diazoxide regulate both PROTEIN1 linked Ca(2+) signaling and PROTEIN2 secretion from pancreatic beta-cells by modulating K(ATP) channels, thereby determining voltage-sensitive Ca(2+) influx	True
